PC Timestamp (YYYY-MM-DD    HH:MM:SS.SSS),Toggle,Touch,Tilt,Mode
2017-02-22    01:06:16.343,0.0,0.0,161.0,3.0
2017-02-22    01:06:16.359,0.0,0.0,162.0,3.0
2017-02-22    01:06:16.375,0.0,0.0,162.0,3.0
2017-02-22    01:06:16.391,0.0,0.0,162.0,3.0
2017-02-22    01:06:16.407,0.0,0.0,163.0,3.0
2017-02-22    01:06:16.423,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.438,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.454,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.470,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.486,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.502,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.518,0.0,0.0,165.0,3.0
2017-02-22    01:06:16.534,0.0,0.0,165.0,3.0
2017-02-22    01:06:16.550,0.0,0.0,166.0,3.0
2017-02-22    01:06:16.566,0.0,0.0,166.0,3.0
2017-02-22    01:06:16.582,0.0,0.0,165.0,3.0
2017-02-22    01:06:16.598,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.614,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.630,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.646,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.662,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.678,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.694,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.710,0.0,0.0,163.0,3.0
2017-02-22    01:06:16.726,0.0,0.0,163.0,3.0
2017-02-22    01:06:16.741,0.0,0.0,163.0,3.0
2017-02-22    01:06:16.757,0.0,0.0,163.0,3.0
2017-02-22    01:06:16.773,0.0,0.0,163.0,3.0
2017-02-22    01:06:16.789,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.805,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.821,0.0,0.0,165.0,3.0
2017-02-22    01:06:16.837,0.0,0.0,165.0,3.0
2017-02-22    01:06:16.853,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.869,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.885,0.0,0.0,164.0,3.0
2017-02-22    01:06:16.901,0.0,0.0,165.0,3.0
2017-02-22    01:06:16.917,0.0,0.0,165.0,3.0
2017-02-22    01:06:16.933,0.0,0.0,166.0,3.0
2017-02-22    01:06:16.949,0.0,0.0,166.0,3.0
2017-02-22    01:06:16.965,0.0,0.0,167.0,3.0
2017-02-22    01:06:16.981,0.0,0.0,168.0,3.0
2017-02-22    01:06:16.997,0.0,0.0,170.0,3.0
2017-02-22    01:06:17.013,0.0,0.0,174.0,3.0
2017-02-22    01:06:17.029,0.0,0.0,178.0,3.0
2017-02-22    01:06:17.044,0.0,0.0,182.0,3.0
2017-02-22    01:06:17.060,0.0,0.0,187.0,3.0
2017-02-22    01:06:17.076,0.0,0.0,192.0,3.0
2017-02-22    01:06:17.092,0.0,0.0,198.0,3.0
2017-02-22    01:06:17.108,0.0,0.0,204.0,3.0
2017-02-22    01:06:17.124,0.0,0.0,210.0,3.0
2017-02-22    01:06:17.140,0.0,0.0,215.0,3.0
2017-02-22    01:06:17.156,0.0,0.0,220.0,3.0
2017-02-22    01:06:17.172,0.0,0.0,223.0,3.0
2017-02-22    01:06:17.188,0.0,0.0,226.0,3.0
2017-02-22    01:06:17.204,0.0,0.0,228.0,3.0
2017-02-22    01:06:17.220,0.0,0.0,230.0,3.0
2017-02-22    01:06:17.737,0.0,0.0,217.0,4.0
2017-02-22    01:06:17.763,0.0,0.0,203.0,4.0
2017-02-22    01:06:17.779,0.0,0.0,189.0,4.0
2017-02-22    01:06:17.795,0.0,0.0,174.0,4.0
2017-02-22    01:06:17.811,0.0,0.0,160.0,4.0
2017-02-22    01:06:17.826,0.0,0.0,160.0,4.0
2017-02-22    01:06:17.842,0.0,0.0,159.0,4.0
2017-02-22    01:06:17.858,0.0,0.0,160.0,4.0
2017-02-22    01:06:17.874,0.0,0.0,159.0,4.0
2017-02-22    01:06:17.890,0.0,0.0,158.0,4.0
2017-02-22    01:06:17.906,0.0,0.0,157.0,4.0
2017-02-22    01:06:17.922,0.0,0.0,156.0,4.0
2017-02-22    01:06:17.938,0.0,0.0,155.0,4.0
2017-02-22    01:06:17.954,0.0,0.0,155.0,4.0
2017-02-22    01:06:17.970,0.0,0.0,155.0,4.0
2017-02-22    01:06:17.986,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.002,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.018,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.034,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.050,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.066,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.082,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.098,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.114,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.129,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.145,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.161,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.177,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.193,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.209,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.225,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.241,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.257,0.0,0.0,156.0,4.0
2017-02-22    01:06:18.273,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.289,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.305,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.321,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.337,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.353,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.369,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.385,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.401,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.417,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.432,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.448,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.464,0.0,0.0,156.0,4.0
2017-02-22    01:06:18.480,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.496,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.512,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.528,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.544,0.0,0.0,154.0,4.0
2017-02-22    01:06:18.565,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.576,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.592,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.608,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.624,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.640,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.656,0.0,0.0,155.0,4.0
2017-02-22    01:06:18.672,0.0,0.0,156.0,4.0
2017-02-22    01:06:18.688,0.0,0.0,156.0,4.0
2017-02-22    01:06:18.704,0.0,0.0,156.0,4.0
2017-02-22    01:06:18.720,0.0,0.0,156.0,4.0
2017-02-22    01:06:18.735,0.0,0.0,156.0,4.0
2017-02-22    01:06:18.751,0.0,0.0,156.0,4.0
2017-02-22    01:06:18.767,0.0,0.0,156.0,4.0
2017-02-22    01:06:18.783,0.0,0.0,156.0,4.0
2017-02-22    01:06:18.799,0.0,0.0,156.0,4.0
2017-02-22    01:06:18.815,0.0,0.0,156.0,4.0
2017-02-22    01:06:18.831,0.0,0.0,156.0,4.0
2017-02-22    01:06:18.847,0.0,0.0,156.0,4.0
2017-02-22    01:06:18.863,0.0,0.0,156.0,4.0
2017-02-22    01:06:18.879,0.0,0.0,157.0,4.0
2017-02-22    01:06:18.895,0.0,0.0,158.0,4.0
2017-02-22    01:06:18.911,0.0,0.0,158.0,4.0
2017-02-22    01:06:18.927,0.0,0.0,159.0,4.0
2017-02-22    01:06:18.943,0.0,0.0,159.0,4.0
2017-02-22    01:06:18.959,0.0,0.0,159.0,4.0
2017-02-22    01:06:18.975,0.0,0.0,159.0,4.0
2017-02-22    01:06:18.991,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.007,0.0,0.0,158.0,4.0
2017-02-22    01:06:19.023,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.039,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.054,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.070,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.086,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.102,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.118,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.134,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.150,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.166,0.0,0.0,158.0,4.0
2017-02-22    01:06:19.182,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.198,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.214,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.230,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.246,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.262,0.0,0.0,158.0,4.0
2017-02-22    01:06:19.278,0.0,0.0,158.0,4.0
2017-02-22    01:06:19.294,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.310,0.0,0.0,158.0,4.0
2017-02-22    01:06:19.326,0.0,0.0,159.0,4.0
2017-02-22    01:06:19.342,0.0,0.0,160.0,4.0
2017-02-22    01:06:19.357,0.0,0.0,162.0,4.0
2017-02-22    01:06:19.373,0.0,0.0,163.0,4.0
2017-02-22    01:06:19.389,0.0,0.0,165.0,4.0
2017-02-22    01:06:19.405,0.0,0.0,167.0,4.0
2017-02-22    01:06:19.421,0.0,0.0,170.0,4.0
2017-02-22    01:06:19.437,0.0,0.0,172.0,4.0
2017-02-22    01:06:19.453,0.0,0.0,177.0,4.0
2017-02-22    01:06:19.469,0.0,0.0,182.0,4.0
2017-02-22    01:06:19.485,0.0,0.0,188.0,4.0
2017-02-22    01:06:19.501,0.0,0.0,195.0,4.0
2017-02-22    01:06:19.517,0.0,0.0,202.0,4.0
2017-02-22    01:06:19.533,0.0,0.0,208.0,4.0
2017-02-22    01:06:19.549,0.0,0.0,213.0,4.0
2017-02-22    01:06:19.565,0.0,0.0,218.0,4.0
2017-02-22    01:06:19.581,0.0,0.0,223.0,4.0
2017-02-22    01:06:19.597,0.0,0.0,226.0,4.0
2017-02-22    01:06:19.613,0.0,0.0,229.0,4.0
2017-02-22    01:06:20.129,0.0,0.0,217.0,5.0
2017-02-22    01:06:20.155,0.0,0.0,204.0,5.0
2017-02-22    01:06:20.171,0.0,0.0,189.0,5.0
2017-02-22    01:06:20.187,0.0,0.0,176.0,5.0
2017-02-22    01:06:20.203,0.0,0.0,161.0,5.0
2017-02-22    01:06:20.219,0.0,0.0,161.0,5.0
2017-02-22    01:06:20.235,0.0,0.0,160.0,5.0
2017-02-22    01:06:20.251,0.0,0.0,160.0,5.0
2017-02-22    01:06:20.267,0.0,0.0,159.0,5.0
2017-02-22    01:06:20.283,0.0,0.0,158.0,5.0
2017-02-22    01:06:20.299,0.0,0.0,157.0,5.0
2017-02-22    01:06:20.315,0.0,0.0,157.0,5.0
2017-02-22    01:06:20.331,0.0,0.0,157.0,5.0
2017-02-22    01:06:20.347,0.0,0.0,157.0,5.0
2017-02-22    01:06:20.363,0.0,0.0,157.0,5.0
2017-02-22    01:06:20.379,0.0,0.0,156.0,5.0
2017-02-22    01:06:20.395,0.0,0.0,156.0,5.0
2017-02-22    01:06:20.411,0.0,0.0,155.0,5.0
2017-02-22    01:06:20.427,0.0,0.0,154.0,5.0
2017-02-22    01:06:20.442,0.0,0.0,155.0,5.0
2017-02-22    01:06:20.458,0.0,0.0,155.0,5.0
2017-02-22    01:06:20.474,0.0,0.0,156.0,5.0
2017-02-22    01:06:20.490,0.0,0.0,156.0,5.0
2017-02-22    01:06:20.506,0.0,0.0,156.0,5.0
2017-02-22    01:06:20.527,0.0,0.0,156.0,5.0
2017-02-22    01:06:20.538,0.0,0.0,156.0,5.0
2017-02-22    01:06:20.554,0.0,0.0,156.0,5.0
2017-02-22    01:06:20.570,0.0,0.0,156.0,5.0
2017-02-22    01:06:20.586,0.0,0.0,155.0,5.0
2017-02-22    01:06:20.602,0.0,0.0,154.0,5.0
2017-02-22    01:06:20.618,0.0,0.0,154.0,5.0
2017-02-22    01:06:20.634,0.0,0.0,154.0,5.0
2017-02-22    01:06:20.650,0.0,0.0,154.0,5.0
2017-02-22    01:06:20.666,0.0,0.0,155.0,5.0
2017-02-22    01:06:20.682,0.0,0.0,156.0,5.0
2017-02-22    01:06:20.698,0.0,0.0,174.0,5.0
2017-02-22    01:06:20.714,0.0,0.0,173.0,5.0
2017-02-22    01:06:20.730,0.0,0.0,173.0,5.0
2017-02-22    01:06:20.745,0.0,0.0,172.0,5.0
2017-02-22    01:06:20.761,0.0,0.0,172.0,5.0
2017-02-22    01:06:20.777,0.0,0.0,154.0,5.0
2017-02-22    01:06:20.793,0.0,0.0,154.0,5.0
2017-02-22    01:06:20.809,0.0,0.0,154.0,5.0
2017-02-22    01:06:20.825,0.0,0.0,155.0,5.0
2017-02-22    01:06:20.841,0.0,0.0,155.0,5.0
2017-02-22    01:06:20.857,0.0,0.0,155.0,5.0
2017-02-22    01:06:20.873,0.0,0.0,155.0,5.0
2017-02-22    01:06:20.889,0.0,0.0,155.0,5.0
2017-02-22    01:06:20.905,0.0,0.0,155.0,5.0
2017-02-22    01:06:20.921,0.0,0.0,155.0,5.0
2017-02-22    01:06:20.937,0.0,0.0,156.0,5.0
2017-02-22    01:06:20.953,0.0,0.0,157.0,5.0
2017-02-22    01:06:20.969,0.0,0.0,157.0,5.0
2017-02-22    01:06:20.985,0.0,0.0,158.0,5.0
2017-02-22    01:06:21.001,0.0,0.0,158.0,5.0
2017-02-22    01:06:21.017,0.0,0.0,158.0,5.0
2017-02-22    01:06:21.033,0.0,0.0,158.0,5.0
2017-02-22    01:06:21.048,0.0,0.0,158.0,5.0
2017-02-22    01:06:21.064,0.0,0.0,159.0,5.0
2017-02-22    01:06:21.080,0.0,0.0,160.0,5.0
2017-02-22    01:06:21.096,0.0,0.0,160.0,5.0
2017-02-22    01:06:21.112,0.0,0.0,161.0,5.0
2017-02-22    01:06:21.128,0.0,0.0,162.0,5.0
2017-02-22    01:06:21.144,0.0,0.0,162.0,5.0
2017-02-22    01:06:21.160,0.0,0.0,164.0,5.0
2017-02-22    01:06:21.176,0.0,0.0,165.0,5.0
2017-02-22    01:06:21.192,0.0,0.0,168.0,5.0
2017-02-22    01:06:21.208,0.0,0.0,172.0,5.0
2017-02-22    01:06:21.224,0.0,0.0,176.0,5.0
2017-02-22    01:06:21.240,0.0,0.0,181.0,5.0
2017-02-22    01:06:21.256,0.0,0.0,188.0,5.0
2017-02-22    01:06:21.272,0.0,0.0,194.0,5.0
2017-02-22    01:06:21.288,0.0,0.0,201.0,5.0
2017-02-22    01:06:21.304,0.0,0.0,208.0,5.0
2017-02-22    01:06:21.320,0.0,0.0,214.0,5.0
2017-02-22    01:06:21.336,0.0,0.0,219.0,5.0
2017-02-22    01:06:21.352,0.0,0.0,224.0,5.0
2017-02-22    01:06:21.367,0.0,0.0,226.0,5.0
2017-02-22    01:06:21.383,0.0,0.0,230.0,5.0
2017-02-22    01:06:21.900,0.0,0.0,235.0,1.0
2017-02-22    01:06:21.923,0.0,0.0,223.0,1.0
2017-02-22    01:06:21.949,0.0,0.0,203.0,1.0
2017-02-22    01:06:21.965,0.0,0.0,198.0,1.0
2017-02-22    01:06:21.981,0.0,0.0,184.0,1.0
2017-02-22    01:06:21.997,0.0,0.0,155.0,1.0
2017-02-22    01:06:22.013,0.0,0.0,143.0,1.0
2017-02-22    01:06:22.029,0.0,0.0,165.0,1.0
2017-02-22    01:06:22.044,0.0,0.0,170.0,1.0
2017-02-22    01:06:22.060,0.0,0.0,163.0,1.0
2017-02-22    01:06:22.076,0.0,0.0,160.0,1.0
2017-02-22    01:06:22.092,0.0,0.0,155.0,1.0
2017-02-22    01:06:22.108,0.0,0.0,130.0,1.0
2017-02-22    01:06:22.124,0.0,0.0,115.0,1.0
2017-02-22    01:06:22.140,0.0,0.0,141.0,1.0
2017-02-22    01:06:22.156,0.0,0.0,180.0,1.0
2017-02-22    01:06:22.172,0.0,0.0,212.0,1.0
2017-02-22    01:06:22.188,0.0,0.0,206.0,1.0
2017-02-22    01:06:22.204,0.0,0.0,187.0,1.0
2017-02-22    01:06:22.220,0.0,0.0,150.0,1.0
2017-02-22    01:06:22.236,0.0,0.0,127.0,1.0
2017-02-22    01:06:22.252,0.0,0.0,122.0,1.0
2017-02-22    01:06:22.268,0.0,0.0,140.0,1.0
2017-02-22    01:06:22.284,0.0,0.0,154.0,1.0
2017-02-22    01:06:22.300,0.0,0.0,165.0,1.0
2017-02-22    01:06:22.316,0.0,0.0,155.0,1.0
2017-02-22    01:06:22.332,0.0,0.0,148.0,1.0
2017-02-22    01:06:22.347,0.0,0.0,138.0,1.0
2017-02-22    01:06:22.363,0.0,0.0,133.0,1.0
2017-02-22    01:06:22.379,0.0,0.0,135.0,1.0
2017-02-22    01:06:22.395,0.0,0.0,145.0,1.0
2017-02-22    01:06:22.411,0.0,0.0,148.0,1.0
2017-02-22    01:06:22.427,0.0,0.0,165.0,1.0
2017-02-22    01:06:22.443,0.0,0.0,187.0,1.0
2017-02-22    01:06:22.459,0.0,0.0,201.0,1.0
2017-02-22    01:06:22.475,0.0,0.0,210.0,1.0
2017-02-22    01:06:22.491,0.0,0.0,208.0,1.0
2017-02-22    01:06:22.507,0.0,0.0,204.0,1.0
2017-02-22    01:06:22.523,0.0,0.0,194.0,1.0
2017-02-22    01:06:22.539,0.0,0.0,183.0,1.0
2017-02-22    01:06:22.555,0.0,0.0,168.0,1.0
2017-02-22    01:06:22.571,0.0,0.0,155.0,1.0
2017-02-22    01:06:22.587,0.0,0.0,144.0,1.0
2017-02-22    01:06:22.603,0.0,0.0,138.0,1.0
2017-02-22    01:06:22.619,0.0,0.0,136.0,1.0
2017-02-22    01:06:22.635,0.0,0.0,137.0,1.0
2017-02-22    01:06:22.650,0.0,0.0,144.0,1.0
2017-02-22    01:06:22.666,0.0,0.0,146.0,1.0
2017-02-22    01:06:22.682,0.0,0.0,146.0,1.0
2017-02-22    01:06:22.698,0.0,0.0,150.0,1.0
2017-02-22    01:06:22.714,0.0,0.0,154.0,1.0
2017-02-22    01:06:22.730,0.0,0.0,148.0,1.0
2017-02-22    01:06:22.746,0.0,0.0,146.0,1.0
2017-02-22    01:06:22.762,0.0,0.0,146.0,1.0
2017-02-22    01:06:22.778,0.0,0.0,144.0,1.0
2017-02-22    01:06:22.794,0.0,0.0,145.0,1.0
2017-02-22    01:06:22.810,0.0,0.0,151.0,1.0
2017-02-22    01:06:22.826,0.0,0.0,159.0,1.0
2017-02-22    01:06:22.842,0.0,0.0,164.0,1.0
2017-02-22    01:06:22.858,0.0,0.0,166.0,1.0
2017-02-22    01:06:22.874,0.0,0.0,164.0,1.0
2017-02-22    01:06:22.890,0.0,0.0,162.0,1.0
2017-02-22    01:06:22.906,0.0,0.0,160.0,1.0
2017-02-22    01:06:22.922,0.0,0.0,156.0,1.0
2017-02-22    01:06:22.938,0.0,0.0,154.0,1.0
2017-02-22    01:06:22.954,0.0,0.0,152.0,1.0
2017-02-22    01:06:22.969,0.0,0.0,151.0,1.0
2017-02-22    01:06:22.985,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.001,0.0,0.0,151.0,1.0
2017-02-22    01:06:23.017,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.033,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.049,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.065,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.081,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.097,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.113,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.129,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.145,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.161,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.177,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.193,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.209,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.225,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.241,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.257,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.272,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.288,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.304,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.320,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.336,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.352,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.368,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.384,0.0,0.0,148.0,1.0
2017-02-22    01:06:23.400,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.416,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.432,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.448,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.464,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.480,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.496,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.512,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.528,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.544,0.0,0.0,148.0,1.0
2017-02-22    01:06:23.560,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.575,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.591,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.607,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.623,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.639,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.655,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.671,0.0,0.0,148.0,1.0
2017-02-22    01:06:23.687,0.0,0.0,147.0,1.0
2017-02-22    01:06:23.703,0.0,0.0,148.0,1.0
2017-02-22    01:06:23.719,0.0,0.0,148.0,1.0
2017-02-22    01:06:23.735,0.0,0.0,148.0,1.0
2017-02-22    01:06:23.751,0.0,0.0,149.0,1.0
2017-02-22    01:06:23.767,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.783,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.799,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.815,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.831,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.847,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.863,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.878,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.894,0.0,0.0,151.0,1.0
2017-02-22    01:06:23.910,0.0,0.0,151.0,1.0
2017-02-22    01:06:23.926,0.0,0.0,151.0,1.0
2017-02-22    01:06:23.942,0.0,0.0,151.0,1.0
2017-02-22    01:06:23.958,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.974,0.0,0.0,150.0,1.0
2017-02-22    01:06:23.990,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.006,0.0,0.0,149.0,1.0
2017-02-22    01:06:24.022,0.0,0.0,149.0,1.0
2017-02-22    01:06:24.038,0.0,0.0,149.0,1.0
2017-02-22    01:06:24.054,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.070,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.086,0.0,0.0,151.0,1.0
2017-02-22    01:06:24.102,0.0,0.0,151.0,1.0
2017-02-22    01:06:24.118,0.0,0.0,151.0,1.0
2017-02-22    01:06:24.134,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.150,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.166,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.181,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.197,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.213,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.229,0.0,0.0,149.0,1.0
2017-02-22    01:06:24.245,0.0,0.0,149.0,1.0
2017-02-22    01:06:24.261,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.277,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.293,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.309,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.325,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.341,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.357,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.373,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.389,0.0,0.0,151.0,1.0
2017-02-22    01:06:24.408,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.421,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.437,0.0,0.0,151.0,1.0
2017-02-22    01:06:24.453,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.469,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.484,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.500,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.516,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.532,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.548,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.564,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.580,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.596,0.0,0.0,150.0,1.0
2017-02-22    01:06:24.612,0.0,0.0,151.0,1.0
2017-02-22    01:06:24.628,0.0,0.0,151.0,1.0
2017-02-22    01:06:24.644,0.0,0.0,151.0,1.0
2017-02-22    01:06:24.660,0.0,0.0,151.0,1.0
2017-02-22    01:06:24.676,0.0,0.0,151.0,1.0
2017-02-22    01:06:24.692,0.0,0.0,151.0,1.0
2017-02-22    01:06:24.708,0.0,0.0,151.0,1.0
2017-02-22    01:06:24.724,0.0,0.0,152.0,1.0
2017-02-22    01:06:24.740,0.0,0.0,153.0,1.0
2017-02-22    01:06:24.756,0.0,0.0,154.0,1.0
2017-02-22    01:06:24.772,0.0,0.0,154.0,1.0
2017-02-22    01:06:24.788,0.0,0.0,154.0,1.0
2017-02-22    01:06:24.803,0.0,0.0,154.0,1.0
2017-02-22    01:06:24.819,0.0,0.0,154.0,1.0
2017-02-22    01:06:24.835,0.0,0.0,154.0,1.0
2017-02-22    01:06:24.851,0.0,0.0,155.0,1.0
2017-02-22    01:06:24.867,0.0,0.0,156.0,1.0
2017-02-22    01:06:24.883,0.0,0.0,156.0,1.0
2017-02-22    01:06:24.899,0.0,0.0,157.0,1.0
2017-02-22    01:06:24.915,0.0,0.0,157.0,1.0
2017-02-22    01:06:24.931,0.0,0.0,158.0,1.0
2017-02-22    01:06:24.947,0.0,0.0,158.0,1.0
2017-02-22    01:06:24.963,0.0,0.0,160.0,1.0
2017-02-22    01:06:24.979,0.0,0.0,160.0,1.0
2017-02-22    01:06:24.995,0.0,0.0,161.0,1.0
2017-02-22    01:06:25.011,0.0,0.0,164.0,1.0
2017-02-22    01:06:25.027,0.0,0.0,169.0,1.0
2017-02-22    01:06:25.043,0.0,0.0,175.0,1.0
